;age;job;marital;education;default;balance;housing;loan;contact;day;month;campaign;pdays;previous;poutcome;y
40177;53;management;divorced;tertiary;0;380;0;1;cellular;5;jun;2;-1;0;unknown;1
40178;39;management;married;tertiary;0;1241;1;0;cellular;5;jun;2;-1;0;unknown;0
40179;38;blue-collar;married;secondary;0;1391;1;0;telephone;5;jun;2;-1;0;unknown;0
40180;51;technician;married;tertiary;0;1315;0;0;telephone;5;jun;2;-1;0;unknown;0
40181;33;admin.;single;secondary;0;4713;0;0;cellular;5;jun;2;-1;0;unknown;0
40182;57;management;married;tertiary;0;256;0;0;cellular;5;jun;2;91;1;success;1
40183;22;blue-collar;single;secondary;0;682;0;0;cellular;5;jun;2;91;1;success;1
40184;36;services;married;primary;0;92;1;0;cellular;5;jun;7;-1;0;unknown;1
40185;33;technician;single;secondary;0;66;0;0;cellular;5;jun;2;-1;0;unknown;1
40186;54;retired;single;primary;0;466;0;0;cellular;5;jun;2;-1;0;unknown;0
40187;54;self-employed;married;tertiary;0;1510;0;0;telephone;5;jun;2;-1;0;unknown;0
40188;50;management;married;secondary;0;309;0;0;telephone;5;jun;1;-1;0;unknown;0
40189;36;management;married;tertiary;0;361;0;0;cellular;5;jun;2;-1;0;unknown;0
40190;36;blue-collar;divorced;secondary;0;64;0;0;cellular;8;jun;2;-1;0;unknown;0
40191;28;admin.;single;secondary;0;1448;0;0;cellular;8;jun;5;-1;0;unknown;0
40192;56;retired;married;unknown;0;230;0;0;cellular;8;jun;2;-1;0;unknown;0
40193;50;technician;single;secondary;0;1811;0;0;cellular;8;jun;4;-1;0;unknown;0
40194;35;admin.;married;tertiary;0;948;1;0;cellular;8;jun;1;-1;0;unknown;0
40195;37;self-employed;single;tertiary;0;1758;0;0;cellular;8;jun;2;-1;0;unknown;0
40196;37;unknown;single;tertiary;0;0;0;0;cellular;8;jun;2;97;1;success;1
40197;50;housemaid;married;secondary;0;388;0;0;cellular;8;jun;2;89;2;success;0
40198;52;unemployed;married;primary;0;426;0;0;cellular;8;jun;5;-1;0;unknown;0
40199;46;technician;married;secondary;0;3434;0;1;cellular;8;jun;2;101;1;success;1
40200;31;technician;single;tertiary;0;252;0;0;cellular;8;jun;3;-1;0;unknown;1
40201;38;management;married;tertiary;0;1354;1;0;cellular;8;jun;3;130;2;failure;0
40202;53;management;married;tertiary;0;1061;0;0;cellular;8;jun;2;-1;0;unknown;0
40203;49;admin.;married;tertiary;0;6574;0;0;cellular;8;jun;3;-1;0;unknown;1
40204;51;self-employed;married;unknown;0;2094;0;0;cellular;8;jun;6;-1;0;unknown;1
40205;34;technician;married;secondary;0;294;1;0;cellular;8;jun;3;-1;0;unknown;1
40206;33;self-employed;single;tertiary;0;1129;1;0;cellular;8;jun;2;-1;0;unknown;0
40207;35;blue-collar;married;primary;0;1177;0;0;cellular;8;jun;4;-1;0;unknown;1
40208;35;management;married;tertiary;0;925;0;0;cellular;8;jun;4;-1;0;unknown;1
40209;25;management;single;tertiary;0;6246;0;0;cellular;9;jun;3;-1;0;unknown;0
40210;28;technician;single;secondary;0;1363;0;0;cellular;9;jun;3;102;1;success;0
40211;31;management;married;tertiary;0;242;1;0;cellular;9;jun;4;-1;0;unknown;0
40212;32;admin.;single;tertiary;0;8866;0;0;cellular;9;jun;2;83;2;success;1
40213;31;technician;single;secondary;0;816;0;0;cellular;9;jun;2;-1;0;unknown;0
40214;31;services;single;secondary;0;365;0;0;cellular;9;jun;3;-1;0;unknown;0
40215;53;unemployed;single;primary;0;183;0;0;cellular;9;jun;2;-1;0;unknown;0
40216;43;entrepreneur;divorced;secondary;0;3780;1;0;cellular;9;jun;2;202;3;failure;0
40217;50;unemployed;married;secondary;0;3357;0;0;cellular;9;jun;4;-1;0;unknown;1
40218;36;entrepreneur;divorced;tertiary;0;3407;0;0;cellular;9;jun;4;85;4;success;1
40219;31;management;single;tertiary;0;5205;0;0;cellular;9;jun;2;-1;0;unknown;1
40220;41;management;married;tertiary;0;254;0;0;cellular;9;jun;2;294;2;failure;1
40221;50;management;divorced;tertiary;0;151;0;0;cellular;9;jun;4;-1;0;unknown;0
40222;25;technician;single;tertiary;0;3630;0;0;telephone;9;jun;7;-1;0;unknown;1
40223;37;services;married;secondary;0;3;1;0;cellular;12;jun;4;318;6;failure;0
40224;31;blue-collar;divorced;secondary;0;15187;0;0;cellular;12;jun;2;-1;0;unknown;0
40225;52;management;married;tertiary;0;437;0;0;telephone;12;jun;3;113;1;other;0
40226;24;management;single;tertiary;0;1506;0;0;cellular;12;jun;2;95;4;success;1
40227;41;management;single;secondary;0;764;0;0;cellular;12;jun;2;-1;0;unknown;0
40228;42;services;married;tertiary;0;4216;0;0;cellular;12;jun;2;-1;0;unknown;1
40229;30;management;married;tertiary;0;27;1;0;cellular;12;jun;2;319;2;other;0
40230;30;technician;single;secondary;0;601;0;0;cellular;12;jun;3;105;1;failure;0
40231;25;services;single;tertiary;0;12;0;0;cellular;12;jun;6;-1;0;unknown;1
40232;40;blue-collar;divorced;secondary;0;5666;0;1;cellular;12;jun;4;-1;0;unknown;0
40233;60;management;married;secondary;0;544;0;0;cellular;12;jun;7;357;2;failure;1
40234;29;technician;married;tertiary;0;858;1;0;cellular;12;jun;7;330;1;failure;0
40235;30;admin.;single;secondary;0;523;0;1;cellular;12;jun;3;101;1;success;0
40236;49;technician;divorced;tertiary;0;0;1;0;cellular;12;jun;3;-1;0;unknown;0
40237;48;technician;married;tertiary;0;58;1;0;cellular;12;jun;2;-1;0;unknown;0
40238;26;self-employed;single;tertiary;0;1444;0;0;cellular;12;jun;5;-1;0;unknown;0
40239;23;student;single;primary;0;1235;0;0;cellular;12;jun;3;-1;0;unknown;0
40240;60;blue-collar;married;primary;0;29184;0;0;telephone;15;jun;2;-1;0;unknown;0
40241;22;student;single;unknown;0;1;0;0;telephone;15;jun;4;-1;0;unknown;0
40242;28;self-employed;single;secondary;0;1536;0;0;cellular;15;jun;3;-1;0;unknown;0
40243;47;technician;divorced;secondary;0;1013;0;0;cellular;15;jun;3;-1;0;unknown;0
40244;40;self-employed;single;tertiary;0;10346;0;0;cellular;15;jun;2;207;1;other;1
40245;50;management;married;tertiary;0;1612;0;0;cellular;15;jun;2;98;2;other;1
40246;34;management;single;tertiary;0;1741;1;0;cellular;15;jun;1;-1;0;unknown;0
40247;34;technician;married;tertiary;0;1539;1;0;cellular;15;jun;1;56;1;other;1
40248;54;blue-collar;married;secondary;0;21;0;0;cellular;15;jun;1;-1;0;unknown;0
40249;31;admin.;single;secondary;0;131;1;0;cellular;15;jun;1;-1;0;unknown;1
40250;51;blue-collar;married;secondary;0;19;0;0;cellular;15;jun;1;-1;0;unknown;0
40251;33;management;married;tertiary;0;1390;0;0;cellular;15;jun;2;312;2;failure;0
40252;25;technician;single;tertiary;0;2206;1;0;cellular;15;jun;1;-1;0;unknown;0
40253;32;management;single;tertiary;0;718;1;0;cellular;15;jun;1;-1;0;unknown;1
40254;54;management;single;tertiary;0;2081;0;0;cellular;15;jun;1;-1;0;unknown;0
40255;29;management;single;tertiary;0;4694;0;0;cellular;15;jun;1;-1;0;unknown;0
40256;24;admin.;single;tertiary;0;454;1;0;cellular;15;jun;1;-1;0;unknown;0
40257;60;admin.;married;secondary;0;3547;0;0;telephone;15;jun;6;-1;0;unknown;1
40258;32;services;married;secondary;0;914;0;0;cellular;15;jun;1;-1;0;unknown;1
40259;25;admin.;single;tertiary;0;1185;0;0;cellular;15;jun;1;-1;0;unknown;0
40260;52;entrepreneur;married;secondary;0;1306;0;0;cellular;15;jun;1;-1;0;unknown;1
40261;33;unemployed;married;tertiary;0;3335;0;0;cellular;15;jun;1;301;6;failure;0
40262;34;blue-collar;divorced;unknown;0;172;0;0;cellular;15;jun;1;-1;0;unknown;1
40263;26;student;single;tertiary;0;0;0;0;cellular;15;jun;2;-1;0;unknown;0
40264;59;technician;married;secondary;0;259;0;0;cellular;15;jun;1;89;1;success;1
40265;25;technician;single;secondary;0;266;0;1;cellular;15;jun;1;-1;0;unknown;0
40266;26;admin.;single;tertiary;0;617;0;0;cellular;15;jun;1;-1;0;unknown;0
40267;56;retired;married;secondary;0;-1206;1;0;cellular;15;jun;2;-1;0;unknown;1
40268;55;blue-collar;married;secondary;0;4577;0;0;cellular;15;jun;1;-1;0;unknown;0
40269;36;admin.;divorced;tertiary;0;4708;0;0;cellular;15;jun;1;-1;0;unknown;0
40270;47;management;single;tertiary;0;372;0;0;cellular;15;jun;1;-1;0;unknown;1
40271;28;services;single;secondary;0;102;0;0;cellular;15;jun;1;89;3;other;0
40272;58;retired;married;primary;0;1077;0;0;cellular;15;jun;1;-1;0;unknown;0
40273;31;entrepreneur;single;tertiary;0;206;0;0;cellular;15;jun;2;-1;0;unknown;0
40274;43;management;married;tertiary;0;3518;0;0;cellular;15;jun;2;-1;0;unknown;1
40275;25;services;single;secondary;0;505;0;0;cellular;15;jun;1;-1;0;unknown;1
40276;35;self-employed;single;tertiary;0;71;0;0;cellular;15;jun;1;-1;0;unknown;1
40277;31;student;single;secondary;0;1776;0;0;cellular;15;jun;1;207;1;other;1
40278;27;management;single;tertiary;0;20585;0;0;cellular;15;jun;1;-1;0;unknown;1
40279;26;admin.;married;secondary;0;1595;0;0;cellular;15;jun;1;105;1;failure;1
40280;23;blue-collar;single;primary;0;382;0;0;cellular;15;jun;1;108;1;other;0
40281;31;technician;single;tertiary;0;969;0;0;cellular;15;jun;1;-1;0;unknown;0
40282;37;admin.;single;tertiary;0;1000;1;0;cellular;15;jun;1;90;1;success;1
40283;46;housemaid;single;tertiary;0;3232;0;0;telephone;15;jun;2;-1;0;unknown;0
40284;35;management;single;tertiary;0;2015;0;0;cellular;15;jun;1;390;1;failure;0
40285;35;services;single;secondary;0;1701;1;0;cellular;15;jun;1;67;3;other;0
40286;39;services;single;secondary;0;1048;1;0;cellular;15;jun;1;32;1;failure;0
40287;28;admin.;single;secondary;0;2;0;0;cellular;15;jun;1;-1;0;unknown;0
40288;39;technician;married;secondary;0;697;0;0;cellular;15;jun;1;-1;0;unknown;0
40289;27;admin.;single;tertiary;0;138;0;0;cellular;15;jun;2;-1;0;unknown;1
40290;45;services;married;unknown;0;8319;0;0;cellular;15;jun;2;-1;0;unknown;0
40291;28;admin.;single;secondary;0;520;1;0;cellular;15;jun;1;-1;0;unknown;0
40292;46;management;married;tertiary;0;0;0;0;cellular;15;jun;4;-1;0;unknown;0
40293;27;management;single;tertiary;0;522;0;0;cellular;15;jun;1;-1;0;unknown;0
40294;49;management;married;tertiary;0;561;0;0;cellular;15;jun;1;-1;0;unknown;1
40295;24;admin.;single;tertiary;0;106;0;1;cellular;15;jun;1;-1;0;unknown;0
40296;60;retired;married;tertiary;0;2196;0;0;cellular;15;jun;3;-1;0;unknown;0
40297;35;management;married;tertiary;0;2461;0;0;cellular;15;jun;2;81;4;other;0
40298;26;management;single;tertiary;0;170;0;0;cellular;15;jun;1;-1;0;unknown;1
40299;37;technician;married;unknown;0;189;0;0;cellular;16;jun;2;-1;0;unknown;1
40300;34;management;married;tertiary;0;180;0;0;cellular;16;jun;3;-1;0;unknown;0
40301;28;management;single;tertiary;0;502;0;0;cellular;16;jun;2;-1;0;unknown;1
40302;33;blue-collar;married;secondary;0;379;1;1;cellular;16;jun;2;-1;0;unknown;1
40303;30;admin.;married;secondary;0;124;0;0;telephone;16;jun;2;-1;0;unknown;0
40304;20;student;single;unknown;0;457;0;0;cellular;16;jun;1;-1;0;unknown;0
40305;31;technician;married;unknown;0;14533;0;0;cellular;16;jun;2;-1;0;unknown;1
40306;29;services;single;secondary;0;2800;0;0;cellular;16;jun;1;-1;0;unknown;0
40307;44;blue-collar;married;secondary;0;1127;0;0;cellular;16;jun;1;-1;0;unknown;0
40308;28;admin.;single;secondary;0;136;0;0;cellular;16;jun;1;-1;0;unknown;1
40309;25;student;single;secondary;0;548;0;1;cellular;16;jun;1;-1;0;unknown;0
40310;23;student;single;tertiary;0;341;0;0;cellular;16;jun;2;-1;0;unknown;0
40311;53;services;married;unknown;0;2009;0;0;cellular;16;jun;1;-1;0;unknown;0
40312;27;admin.;single;secondary;0;3629;0;0;cellular;16;jun;1;-1;0;unknown;0
40313;30;management;single;tertiary;0;2;0;0;cellular;16;jun;1;85;1;failure;0
40314;55;management;married;tertiary;0;86;0;0;telephone;16;jun;1;-1;0;unknown;0
40315;50;management;married;tertiary;0;1463;0;1;cellular;16;jun;2;-1;0;unknown;0
40316;22;student;single;tertiary;0;1161;0;1;cellular;16;jun;1;-1;0;unknown;0
40317;24;admin.;single;secondary;0;-98;1;0;cellular;16;jun;1;-1;0;unknown;0
40318;27;technician;single;secondary;0;2731;0;0;telephone;16;jun;1;-1;0;unknown;0
40319;48;management;married;tertiary;0;2;0;0;cellular;16;jun;2;-1;0;unknown;0
40320;29;management;single;tertiary;0;1675;0;0;cellular;16;jun;2;-1;0;unknown;0
40321;48;technician;married;secondary;0;1981;1;0;cellular;16;jun;3;92;5;failure;0
40322;58;management;married;tertiary;0;6711;0;0;cellular;16;jun;3;-1;0;unknown;0
40323;32;services;married;secondary;0;689;1;1;cellular;16;jun;3;-1;0;unknown;1
40324;26;blue-collar;single;primary;0;2363;0;1;cellular;16;jun;2;-1;0;unknown;0
40325;49;management;married;tertiary;0;4200;1;0;telephone;16;jun;2;-1;0;unknown;0
40326;27;services;single;secondary;0;246;0;0;cellular;17;jun;2;-1;0;unknown;1
40327;32;student;single;unknown;0;640;0;0;cellular;17;jun;2;134;1;failure;0
40328;21;management;single;tertiary;0;243;0;1;cellular;17;jun;2;-1;0;unknown;0
40329;35;admin.;married;secondary;0;557;1;0;cellular;17;jun;4;-1;0;unknown;0
40330;59;admin.;married;secondary;0;3735;0;0;cellular;17;jun;3;91;6;success;1
40331;24;technician;single;secondary;0;987;0;1;cellular;17;jun;4;-1;0;unknown;0
40332;37;management;married;tertiary;0;26;0;0;cellular;17;jun;7;62;4;failure;0
40333;43;blue-collar;married;primary;0;1518;0;0;cellular;17;jun;6;-1;0;unknown;0
40334;30;management;single;tertiary;0;8535;0;0;cellular;18;jun;2;-1;0;unknown;1
40335;31;technician;single;tertiary;0;1527;1;0;cellular;18;jun;2;-1;0;unknown;0
40336;57;entrepreneur;married;tertiary;0;0;0;0;telephone;18;jun;15;-1;0;unknown;0
40337;30;technician;single;secondary;0;2567;0;0;cellular;18;jun;4;-1;0;unknown;1
40338;39;blue-collar;divorced;tertiary;0;382;0;0;cellular;18;jun;3;-1;0;unknown;0
40339;34;management;married;tertiary;0;443;0;0;cellular;18;jun;3;-1;0;unknown;1
40340;57;entrepreneur;married;secondary;0;9902;0;0;cellular;18;jun;3;-1;0;unknown;0
40341;60;retired;married;primary;0;37;0;0;cellular;18;jun;3;-1;0;unknown;0
40342;38;self-employed;single;tertiary;0;605;0;0;telephone;18;jun;10;-1;0;unknown;1
40343;42;management;married;secondary;0;6526;0;0;cellular;18;jun;2;399;3;failure;0
40344;58;retired;married;primary;0;2074;0;0;cellular;18;jun;2;-1;0;unknown;1
40345;34;management;married;tertiary;0;2374;1;1;cellular;18;jun;2;314;2;failure;1
40346;26;services;single;secondary;0;1347;0;0;telephone;18;jun;6;92;5;other;1
40347;59;retired;married;primary;0;3648;0;0;telephone;19;jun;3;-1;0;unknown;1
40348;42;technician;married;secondary;0;1539;0;0;cellular;19;jun;5;211;2;failure;0
40349;49;management;single;tertiary;0;7443;0;0;telephone;19;jun;5;211;2;failure;1
40350;28;self-employed;single;tertiary;0;442;0;0;cellular;19;jun;3;95;3;other;1
40351;23;student;single;secondary;0;1021;0;0;telephone;19;jun;9;-1;0;unknown;0
40352;31;management;married;tertiary;0;6138;0;0;cellular;19;jun;5;-1;0;unknown;0
40353;50;management;married;tertiary;0;5108;1;0;cellular;19;jun;2;-1;0;unknown;0
40354;26;management;divorced;tertiary;0;667;0;0;telephone;19;jun;2;-1;0;unknown;0
40355;57;management;married;tertiary;0;10583;0;0;cellular;22;jun;3;-1;0;unknown;1
40356;35;management;married;tertiary;0;2088;1;0;cellular;22;jun;3;-1;0;unknown;0
40357;59;self-employed;married;tertiary;0;185;0;0;cellular;22;jun;5;138;1;failure;0
40358;55;admin.;married;secondary;0;9329;0;0;cellular;22;jun;1;95;1;failure;0
40359;27;self-employed;single;tertiary;0;147;0;0;cellular;22;jun;5;-1;0;unknown;0
40360;54;unemployed;married;tertiary;0;6590;0;0;cellular;22;jun;4;-1;0;unknown;0
40361;32;entrepreneur;married;primary;0;3083;0;0;cellular;22;jun;2;-1;0;unknown;0
40362;30;technician;married;secondary;0;2326;0;0;cellular;22;jun;1;108;1;success;0
40363;83;retired;married;primary;0;425;0;0;telephone;22;jun;1;140;1;failure;1
40364;31;technician;married;secondary;0;660;0;0;cellular;22;jun;1;-1;0;unknown;0
40365;43;blue-collar;married;primary;0;0;0;0;cellular;22;jun;3;-1;0;unknown;0
40366;61;management;married;tertiary;0;997;0;0;cellular;22;jun;1;104;1;success;1
40367;78;retired;divorced;tertiary;0;1016;0;0;cellular;22;jun;1;-1;0;unknown;0
40368;73;retired;married;tertiary;0;448;0;0;cellular;22;jun;1;90;1;success;0
40369;26;unemployed;single;secondary;0;771;0;0;cellular;22;jun;1;109;1;failure;0
40370;64;retired;married;secondary;0;5966;1;0;cellular;22;jun;1;-1;0;unknown;1
40371;58;management;married;secondary;0;111;0;0;telephone;22;jun;1;90;2;failure;0
40372;37;entrepreneur;single;secondary;0;2543;0;0;cellular;22;jun;4;-1;0;unknown;0
40373;37;admin.;married;secondary;0;2061;1;1;cellular;22;jun;1;109;3;failure;1
40374;79;retired;married;secondary;0;723;0;0;telephone;22;jun;3;-1;0;unknown;0
40375;68;retired;married;secondary;0;0;0;0;cellular;22;jun;1;-1;0;unknown;1
40376;19;student;single;secondary;0;1803;0;0;cellular;23;jun;1;105;1;failure;0
40377;48;admin.;divorced;secondary;0;0;1;1;cellular;23;jun;1;89;1;failure;0
40378;27;management;single;tertiary;0;446;0;0;cellular;23;jun;3;-1;0;unknown;0
40379;58;admin.;married;secondary;0;4348;1;0;cellular;23;jun;4;141;1;other;1
40380;66;management;married;tertiary;0;1048;1;0;cellular;23;jun;2;-1;0;unknown;0
40381;71;retired;married;secondary;0;1998;0;0;cellular;23;jun;1;-1;0;unknown;0
40382;63;retired;married;secondary;0;2747;0;0;cellular;23;jun;1;-1;0;unknown;0
40383;71;retired;married;tertiary;0;2887;0;0;cellular;30;jun;1;-1;0;unknown;1
40384;61;retired;married;secondary;0;3340;0;0;cellular;30;jun;1;-1;0;unknown;0
40385;52;admin.;divorced;tertiary;0;0;1;1;cellular;30;jun;1;64;1;failure;0
40386;54;management;married;tertiary;0;1464;0;0;cellular;30;jun;1;-1;0;unknown;1
40387;45;technician;married;secondary;0;315;1;0;cellular;30;jun;1;-1;0;unknown;0
40388;33;housemaid;single;secondary;0;1363;0;0;telephone;30;jun;1;-1;0;unknown;0
40389;80;retired;married;tertiary;0;3669;0;0;cellular;30;jun;1;-1;0;unknown;0
40390;44;technician;married;secondary;0;584;0;0;cellular;30;jun;1;-1;0;unknown;0
40391;45;management;married;tertiary;0;1529;0;0;cellular;30;jun;1;-1;0;unknown;0
40392;37;management;married;tertiary;0;1315;0;0;cellular;30;jun;1;-1;0;unknown;1
40393;22;student;single;unknown;0;466;0;0;cellular;30;jun;1;-1;0;unknown;1
40394;44;management;married;tertiary;0;2383;0;0;cellular;1;jul;2;-1;0;unknown;1
40395;35;admin.;married;secondary;0;1254;1;1;cellular;1;jul;2;-1;0;unknown;0
40396;37;entrepreneur;married;tertiary;0;1649;0;1;cellular;1;jul;3;-1;0;unknown;1
40397;69;retired;divorced;secondary;0;1806;0;0;cellular;1;jul;2;-1;0;unknown;0
40398;33;technician;single;tertiary;0;6281;1;0;cellular;1;jul;1;393;4;success;0
40399;41;unknown;single;tertiary;0;1567;0;0;cellular;1;jul;2;-1;0;unknown;0
40400;61;retired;married;secondary;0;13164;0;0;cellular;1;jul;1;-1;0;unknown;0
40401;72;self-employed;married;tertiary;0;132;0;0;cellular;1;jul;2;65;1;success;1
40402;78;retired;divorced;primary;0;2787;0;0;telephone;1;jul;1;-1;0;unknown;1
40403;26;services;single;tertiary;0;0;0;1;telephone;1;jul;4;-1;0;unknown;1
40404;69;retired;divorced;primary;0;482;0;0;cellular;2;jul;2;-1;0;unknown;1
40405;41;blue-collar;married;secondary;0;203;0;0;cellular;2;jul;2;-1;0;unknown;1
40406;45;technician;divorced;unknown;0;1823;0;0;cellular;2;jul;1;377;2;failure;0
40407;51;management;married;tertiary;0;812;0;0;telephone;2;jul;3;-1;0;unknown;0
40408;44;blue-collar;married;secondary;0;88;1;0;cellular;2;jul;1;-1;0;unknown;1
40409;40;management;married;tertiary;0;-63;0;1;cellular;2;jul;1;-1;0;unknown;0
40410;54;management;married;unknown;0;831;1;1;telephone;2;jul;1;125;2;other;0
40411;32;services;single;secondary;0;2881;0;0;cellular;2;jul;1;-1;0;unknown;1
40412;79;retired;married;secondary;0;668;0;0;telephone;2;jul;1;-1;0;unknown;1
40413;33;technician;married;secondary;0;73;1;0;cellular;2;jul;1;-1;0;unknown;1
40414;45;management;married;tertiary;0;1309;0;0;cellular;2;jul;1;-1;0;unknown;1
40415;51;unemployed;married;tertiary;0;1801;0;0;cellular;2;jul;1;77;3;success;0
40416;50;management;divorced;tertiary;0;405;0;0;cellular;2;jul;1;91;6;failure;0
40417;40;management;married;tertiary;0;2763;1;0;cellular;2;jul;1;395;2;success;1
40418;32;admin.;single;secondary;0;1411;0;0;cellular;2;jul;1;-1;0;unknown;0
40419;30;management;single;tertiary;0;536;0;0;cellular;2;jul;1;-1;0;unknown;1
40420;41;services;married;secondary;0;366;1;1;cellular;2;jul;2;-1;0;unknown;0
40421;42;entrepreneur;married;secondary;0;2959;1;0;telephone;2;jul;1;342;1;failure;1
40422;30;technician;single;secondary;0;930;0;0;cellular;2;jul;1;-1;0;unknown;1
40423;31;technician;single;secondary;0;18;0;0;cellular;2;jul;1;-1;0;unknown;0
40424;33;management;single;tertiary;0;804;1;0;cellular;2;jul;1;-1;0;unknown;0
40425;37;management;married;primary;0;22856;0;0;cellular;2;jul;1;388;1;failure;0
40426;29;technician;single;tertiary;0;1891;0;0;cellular;2;jul;1;-1;0;unknown;0
40427;60;retired;married;secondary;0;263;0;0;cellular;2;jul;1;330;2;failure;0
40428;56;admin.;married;primary;0;3562;0;0;cellular;2;jul;1;-1;0;unknown;0
40429;28;management;single;tertiary;0;492;0;0;cellular;2;jul;1;-1;0;unknown;0
40430;22;services;single;secondary;0;2273;0;1;cellular;2;jul;1;-1;0;unknown;0
40431;27;admin.;married;tertiary;0;565;1;0;cellular;2;jul;1;-1;0;unknown;0
40432;33;technician;married;secondary;0;3000;1;1;cellular;2;jul;1;-1;0;unknown;0
40433;30;blue-collar;married;primary;0;1101;1;1;cellular;2;jul;1;225;3;failure;0
40434;28;management;single;tertiary;0;12956;1;0;cellular;2;jul;1;399;3;success;1
40435;31;management;single;tertiary;0;2983;1;0;cellular;2;jul;1;-1;0;unknown;0
40436;58;housemaid;divorced;secondary;0;0;0;0;cellular;2;jul;2;-1;0;unknown;1
40437;28;management;single;tertiary;0;9314;0;0;cellular;2;jul;2;-1;0;unknown;1
40438;39;admin.;divorced;secondary;0;19;1;0;cellular;2;jul;2;147;5;success;1
40439;31;blue-collar;married;secondary;0;625;1;0;cellular;2;jul;2;49;3;failure;1
40440;45;admin.;married;unknown;0;5511;0;0;cellular;2;jul;1;-1;0;unknown;1
40441;56;blue-collar;married;primary;0;1137;0;0;telephone;2;jul;1;-1;0;unknown;1
40442;46;management;divorced;tertiary;0;1329;0;0;cellular;3;jul;2;-1;0;unknown;1
40443;56;retired;married;secondary;0;1044;0;0;telephone;3;jul;2;-1;0;unknown;1
40444;27;services;single;secondary;0;302;0;0;cellular;3;jul;1;-1;0;unknown;1
40445;26;self-employed;single;tertiary;0;1393;0;0;cellular;3;jul;1;-1;0;unknown;0
40446;30;unemployed;married;tertiary;0;330;0;0;cellular;3;jul;1;80;1;success;1
40447;26;self-employed;single;tertiary;0;2857;0;0;cellular;3;jul;1;-1;0;unknown;1
40448;34;management;married;tertiary;0;0;0;0;cellular;3;jul;1;72;1;failure;0
40449;35;unemployed;single;primary;0;68;0;0;cellular;3;jul;1;-1;0;unknown;1
40450;70;retired;married;primary;0;7781;0;0;cellular;3;jul;1;-1;0;unknown;0
40451;52;blue-collar;married;primary;0;1524;0;0;cellular;3;jul;6;-1;0;unknown;1
40452;50;self-employed;married;secondary;0;2137;0;0;cellular;3;jul;1;-1;0;unknown;0
40453;54;admin.;married;secondary;0;1633;0;0;cellular;3;jul;2;-1;0;unknown;1
40454;31;admin.;married;secondary;0;873;1;0;cellular;3;jul;2;233;4;failure;0
40455;31;services;married;secondary;0;1167;0;0;cellular;3;jul;1;-1;0;unknown;0
40456;25;admin.;single;secondary;0;285;0;0;cellular;3;jul;3;-1;0;unknown;1
40457;41;entrepreneur;married;primary;0;0;0;0;cellular;3;jul;2;389;1;other;1
40458;56;blue-collar;married;secondary;0;3460;1;0;cellular;3;jul;3;-1;0;unknown;0
40459;24;management;single;tertiary;0;507;0;0;cellular;3;jul;1;-1;0;unknown;1
40460;64;retired;divorced;tertiary;0;890;0;0;cellular;3;jul;3;-1;0;unknown;0
40461;35;services;single;tertiary;0;0;0;0;cellular;3;jul;1;-1;0;unknown;1
40462;23;unemployed;single;secondary;0;19690;0;0;cellular;3;jul;1;-1;0;unknown;0
40463;33;student;single;unknown;0;242;0;0;telephone;3;jul;2;-1;0;unknown;0
40464;22;student;single;unknown;0;47;0;0;cellular;3;jul;3;-1;0;unknown;0
40465;31;management;single;tertiary;0;9629;0;0;cellular;3;jul;2;-1;0;unknown;0
40466;69;services;married;unknown;0;23592;0;0;cellular;3;jul;3;-1;0;unknown;0
40467;24;management;single;tertiary;0;172;0;0;cellular;3;jul;2;-1;0;unknown;0
40468;37;technician;married;secondary;0;1824;1;0;cellular;3;jul;2;324;2;other;0
40469;40;services;married;tertiary;0;35;0;0;cellular;3;jul;4;317;3;failure;0
40470;29;management;married;primary;0;5547;0;0;cellular;3;jul;2;-1;0;unknown;0
40471;71;self-employed;married;secondary;0;5946;0;0;cellular;3;jul;7;-1;0;unknown;0
40472;28;blue-collar;single;secondary;0;643;0;0;cellular;3;jul;2;-1;0;unknown;1
40473;36;admin.;divorced;secondary;0;592;0;0;cellular;6;jul;5;-1;0;unknown;0
40474;47;management;married;tertiary;0;4879;0;0;cellular;6;jul;3;340;3;failure;0
40475;60;housemaid;married;primary;0;11904;0;0;telephone;6;jul;3;-1;0;unknown;0
40476;21;student;single;secondary;0;39;0;0;cellular;6;jul;2;-1;0;unknown;0
40477;62;management;married;tertiary;0;2785;0;0;cellular;6;jul;3;-1;0;unknown;1
40478;52;technician;married;secondary;0;137;0;0;cellular;6;jul;2;-1;0;unknown;1
40479;23;services;single;secondary;0;870;0;0;cellular;6;jul;4;-1;0;unknown;1
40480;66;unknown;divorced;unknown;0;1993;1;0;cellular;6;jul;4;-1;0;unknown;0
40481;82;retired;married;primary;0;8603;0;0;cellular;7;jul;1;-1;0;unknown;1
40482;67;management;married;tertiary;0;694;0;0;cellular;7;jul;1;-1;0;unknown;0
40483;33;management;single;tertiary;0;1160;1;1;cellular;7;jul;1;391;2;failure;0
40484;36;admin.;married;secondary;0;110;1;1;cellular;7;jul;1;-1;0;unknown;0
40485;36;self-employed;married;tertiary;0;1234;0;0;cellular;7;jul;1;-1;0;unknown;0
40486;63;retired;married;secondary;0;18016;0;0;cellular;7;jul;1;-1;0;unknown;1
40487;34;technician;married;secondary;0;-74;1;0;cellular;7;jul;2;347;4;failure;0
